TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT,IS_PRIMARY_KEY
dbo,tblSvTransactionCustomer,fdtmWhen,7,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionData,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionData,flngVerLast,2,int,NULL,NO,NULL,NO
dbo,tblSvTransactionData,fintStorageMethod,3,smallint,NULL,NO,NULL,NO
dbo,tblSvTransactionData,fi64BinaryDataKey,4,bigint,NULL,NO,NULL,NO
dbo,tblSvTransactionData,fvntData,5,varbinary,-1,YES,NULL,NO
dbo,tblSvTransactionData,fstrWho,6,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionData,fdtmWhen,7,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionHistory,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionHistory,flngSequence,2,int,NULL,NO,NULL,NO
dbo,tblSvTransactionHistory,flngSequenceNext,3,int,NULL,NO,NULL,YES
dbo,tblSvTransactionHistory,fintEvent,4,smallint,NULL,NO,NULL,NO
dbo,tblSvTransactionHistory,fintTime,5,smallint,NULL,NO,NULL,NO
dbo,tblSvTransactionHistory,fstrUser,6,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionHistory,fdtmFrom,7,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionHistory,fdtmTo,8,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionHistory,flngDuration,9,int,NULL,NO,NULL,NO
dbo,tblSvTransactionHistory,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionHistory,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,fi64FlagKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionInProgressFlag,flngVerLast,2,int,NULL,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,fstrFlag,3,nvarchar,12,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,fi64TransactionKey,4,bigint,NULL,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,flngCustomerKey,5,int,NULL,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,flngAccountKey,6,int,NULL,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,fblnActive,7,tinyint,NULL,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,fstrWho,8,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionInProgressFlag,fdtmWhen,9,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionLocks,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionLocks,fi64LockingTransactionKey,2,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionLocks,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblSvTransactionLocks,fblnActive,4,tinyint,NULL,NO,NULL,NO
dbo,tblSvTransactionLocks,fstrWho,5,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionLocks,fdtmWhen,6,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionMail,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionMail,flngVerLast,2,int,NULL,NO,NULL,NO
dbo,tblSvTransactionMail,flngMailItemKey,3,int,NULL,NO,NULL,YES
dbo,tblSvTransactionMail,fblnActive,4,tinyint,NULL,NO,NULL,NO
dbo,tblSvTransactionMail,fstrWho,5,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionMail,fdtmWhen,6,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fi64TransactionKey,1,bigint,NULL,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,flngFunctionPasswordCheckKey,2,int,NULL,NO,NULL,YES
dbo,tblSvTransactionPasswordChecks,fstrEnvironment,3,nvarchar,3,NO,NULL,YES
dbo,tblSvTransactionPasswordChecks,fstrTransaction,4,nvarchar,12,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fstrSection,5,nvarchar,20,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fstrDocAction,6,nvarchar,255,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fstrUser,7,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fstrAction,8,nvarchar,255,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fstrApprovedWho,9,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fdtmExecuted,10,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,flngCrmKey,11,int,NULL,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,flngFunction,12,int,NULL,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,flngApprovalFunction,13,int,NULL,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fblnSuccess,14,tinyint,NULL,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fstrWho,15,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionPasswordChecks,fdtmWhen,16,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionReport,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionReport,flngVerLast,2,int,NULL,NO,NULL,NO
dbo,tblSvTransactionReport,fvntData,3,varbinary,2000,YES,NULL,NO
dbo,tblSvTransactionReport,fstrWho,4,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionReport,fdtmWhen,5,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionResources,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionResources,fi64ResourceKey,2,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionResources,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblSvTransactionResources,fstrResource,4,nvarchar,20,NO,NULL,NO
dbo,tblSvTransactionResources,fi64Key,5,bigint,NULL,NO,NULL,NO
dbo,tblSvTransactionResources,fblnActive,6,tinyint,NULL,NO,NULL,NO
dbo,tblSvTransactionResources,fstrWho,7,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionResources,fdtmWhen,8,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionSupplement,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionSupplement,fi64SupplementalTransactionKey,2,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionSupplement,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblSvTransactionSupplement,fstrSupplementalTransaction,4,nvarchar,12,NO,NULL,NO
dbo,tblSvTransactionSupplement,fblnBound,5,tinyint,NULL,NO,NULL,NO
dbo,tblSvTransactionSupplement,fblnActive,6,tinyint,NULL,NO,NULL,NO
dbo,tblSvTransactionSupplement,fstrWho,7,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionSupplement,fdtmWhen,8,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionTime,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionTime,flngVerLast,2,int,NULL,NO,NULL,NO
dbo,tblSvTransactionTime,flngWork,3,int,NULL,NO,NULL,NO
dbo,tblSvTransactionTime,flngPause,4,int,NULL,NO,NULL,NO
dbo,tblSvTransactionTime,fstrWho,5,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionTime,fdtmWhen,6,datetime,NULL,NO,NULL,NO
dbo,tblSvTransactionUserTime,fi64TransactionKey,1,bigint,NULL,NO,NULL,YES
dbo,tblSvTransactionUserTime,flngVerLast,2,int,NULL,NO,NULL,NO
dbo,tblSvTransactionUserTime,fstrUser,3,nvarchar,10,NO,NULL,YES
dbo,tblSvTransactionUserTime,flngWork,4,int,NULL,NO,NULL,NO
dbo,tblSvTransactionUserTime,flngPause,5,int,NULL,NO,NULL,NO
dbo,tblSvTransactionUserTime,fstrWho,6,nvarchar,10,NO,NULL,NO
dbo,tblSvTransactionUserTime,fdtmWhen,7,datetime,NULL,NO,NULL,NO
dbo,tblSvUserSession,fstrUser,1,nvarchar,10,NO,NULL,YES
dbo,tblSvUserSession,fi64SessionKey,2,bigint,NULL,NO,NULL,NO
dbo,tblSvUserTransaction,fstrUser,1,nvarchar,10,NO,NULL,YES
dbo,tblSvUserTransaction,fi64TransactionKey,2,bigint,NULL,NO,NULL,NO
dbo,tblSwc,flngSwcKey,1,int,NULL,NO,NULL,YES
dbo,tblSwc,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblSwc,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblSwc,flngDocKey,4,int,NULL,NO,NULL,NO
dbo,tblSwc,flngFolderKey,5,int,NULL,NO,NULL,NO
dbo,tblSwc,flngCustomerKey,6,int,NULL,NO,NULL,NO
dbo,tblSwc,flngAccountKey,7,int,NULL,NO,NULL,NO
dbo,tblSwc,fdtmFilingPeriod,8,datetime,NULL,NO,NULL,NO
dbo,tblSwc,fstrDocType,9,nvarchar,12,NO,NULL,NO
dbo,tblSwc,fintDocVer,10,smallint,NULL,NO,NULL,NO
dbo,tblSwc,fstrSwcType,11,nvarchar,6,NO,NULL,NO
dbo,tblSwc,fstrLocation,12,nvarchar,30,NO,NULL,NO
dbo,tblSwc,fstrName,13,nvarchar,255,NO,NULL,NO
dbo,tblSwc,fstrLastName,14,nvarchar,50,NO,NULL,NO
dbo,tblSwc,fstrFirstName,15,nvarchar,50,NO,NULL,NO
dbo,tblSwc,fstrMiddleName,16,nvarchar,50,NO,NULL,NO
dbo,tblSwc,fstrTitleName,17,nvarchar,10,NO,NULL,NO
dbo,tblSwc,fstrSuffixName,18,nvarchar,10,NO,NULL,NO
dbo,tblSwc,fstrAddress,19,nvarchar,255,NO,NULL,NO
dbo,tblSwc,fstrStreet,20,nvarchar,255,NO,NULL,NO
dbo,tblSwc,fstrStreet2,21,nvarchar,255,NO,NULL,NO
dbo,tblSwc,fstrUnit,22,nvarchar,30,NO,NULL,NO
dbo,tblSwc,fstrUnitType,23,nvarchar,50,NO,NULL,NO
dbo,tblSwc,fstrCity,24,nvarchar,100,NO,NULL,NO
dbo,tblSwc,fstrCounty,25,nvarchar,6,NO,NULL,NO
dbo,tblSwc,fstrState,26,nvarchar,6,NO,NULL,NO
dbo,tblSwc,fstrZip,27,nvarchar,30,NO,NULL,NO
dbo,tblSwc,fstrCountry,28,nvarchar,6,NO,NULL,NO
dbo,tblSwc,fstrAttention,29,nvarchar,50,NO,NULL,NO
dbo,tblSwc,fblnVerified,30,tinyint,NULL,NO,NULL,NO
dbo,tblSwc,fdtmVerified,31,datetime,NULL,NO,NULL,NO
dbo,tblSwc,fstrRowId,32,nvarchar,30,NO,NULL,NO
dbo,tblSwc,fstrDescription,33,nvarchar,100,NO,NULL,NO
dbo,tblSwc,fcurAmount,34,money,NULL,NO,NULL,NO
dbo,tblSwc,fcurCredit,35,money,NULL,NO,NULL,NO
dbo,tblSwc,fcurBalance,36,money,NULL,NO,NULL,NO
dbo,tblSwc,fstrAccountType,37,nvarchar,6,NO,NULL,NO
dbo,tblSwc,fdtmReceived,38,datetime,NULL,NO,NULL,NO
dbo,tblSwc,fdtmTransaction,39,datetime,NULL,NO,NULL,NO
dbo,tblSwc,fblnDocInBalance,40,tinyint,NULL,NO,NULL,NO
dbo,tblSwc,fblnApplyToAccount,41,tinyint,NULL,NO,NULL,NO
dbo,tblSwc,fdtmPostedInAccount,42,datetime,NULL,NO,NULL,NO
dbo,tblSwc,fdtmReversed,43,datetime,NULL,NO,NULL,NO
dbo,tblSwc,fblnInError,44,tinyint,NULL,NO,NULL,NO
dbo,tblSwc,flngBatchKey,45,int,NULL,NO,NULL,NO
dbo,tblSwc,fintSequence,46,smallint,NULL,NO,NULL,NO
dbo,tblSwc,fstrWho,47,nvarchar,10,NO,NULL,NO
dbo,tblSwc,fdtmWhen,48,datetime,NULL,NO,NULL,NO
dbo,tblSwcId,flngSwcIdKey,1,int,NULL,NO,NULL,YES
dbo,tblSwcId,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblSwcId,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblSwcId,flngSwcKey,4,int,NULL,NO,NULL,NO
dbo,tblSwcId,fstrIdType,5,nvarchar,6,NO,NULL,NO
dbo,tblSwcId,fintHierarchy,6,smallint,NULL,NO,NULL,NO
dbo,tblSwcId,fstrSwcId,7,nvarchar,30,NO,NULL,NO
dbo,tblSwcId,fblnDefault,8,tinyint,NULL,NO,NULL,NO
dbo,tblSwcId,fblnPrimary,9,tinyint,NULL,NO,NULL,NO
dbo,tblSwcId,fblnActive,10,tinyint,NULL,NO,NULL,NO
dbo,tblSwcId,fstrWho,11,nvarchar,10,NO,NULL,NO
dbo,tblSwcId,fdtmWhen,12,datetime,NULL,NO,NULL,NO
dbo,tblSwcIdUnique,fstrSwcType,1,nvarchar,6,NO,NULL,YES
dbo,tblSwcIdUnique,fstrIdType,2,nvarchar,6,NO,NULL,YES
dbo,tblSwcIdUnique,fstrSwcId,3,nvarchar,30,NO,NULL,YES
dbo,tblSwcToCrm,flngSwcKey,1,int,NULL,NO,NULL,YES
dbo,tblSwcToCrm,flngCrmKey,2,int,NULL,NO,NULL,YES
dbo,tblSystemValueRequest,fstrCategory,1,nvarchar,30,NO,NULL,YES
dbo,tblSystemValueRequest,fstrType,2,nvarchar,30,NO,NULL,YES
dbo,tblSystemValueRequest,fintSequence,3,smallint,NULL,NO,NULL,YES
dbo,tblSystemValueRequest,fdtmFrom,4,datetime,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fcurAmount1,5,money,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fcurAmount2,6,money,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,flngQuantity1,7,int,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,flngQuantity2,8,int,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fdtmDate1,9,datetime,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fdtmDate2,10,datetime,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fblnBoolean,11,tinyint,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fstrString,12,nvarchar,255,NO,NULL,NO
dbo,tblSystemValueRequest,fdtmRequest,13,datetime,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fstrRequestWho,14,nvarchar,10,NO,NULL,NO
dbo,tblSystemValueRequest,fdtmApproved,15,datetime,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fstrApprovedWho,16,nvarchar,10,NO,NULL,NO
dbo,tblSystemValueRequest,fdtmRejected,17,datetime,NULL,NO,NULL,NO
dbo,tblSystemValueRequest,fstrRejectedWho,18,nvarchar,10,NO,NULL,NO
dbo,tblSystemValueRequest,fstrWho,19,nvarchar,10,NO,NULL,NO
dbo,tblSystemValueRequest,fdtmWhen,20,datetime,NULL,NO,NULL,NO
dbo,tblSystemValues,fstrCategory,1,nvarchar,30,NO,NULL,YES
dbo,tblSystemValues,fstrType,2,nvarchar,30,NO,NULL,YES
dbo,tblSystemValues,fdtmFrom,3,datetime,NULL,NO,NULL,YES
dbo,tblSystemValues,fdtmTo,4,datetime,NULL,NO,NULL,NO
dbo,tblSystemValues,fcurAmount1,5,money,NULL,NO,NULL,NO
dbo,tblSystemValues,fcurAmount2,6,money,NULL,NO,NULL,NO
dbo,tblSystemValues,flngQuantity1,7,int,NULL,NO,NULL,NO
dbo,tblSystemValues,flngQuantity2,8,int,NULL,NO,NULL,NO
dbo,tblSystemValues,fdtmDate1,9,datetime,NULL,NO,NULL,NO
dbo,tblSystemValues,fdtmDate2,10,datetime,NULL,NO,NULL,NO
dbo,tblSystemValues,fblnBoolean,11,tinyint,NULL,NO,NULL,NO
dbo,tblSystemValues,fstrString,12,nvarchar,255,NO,NULL,NO
dbo,tblSystemValues,fdtmRequest,13,datetime,NULL,NO,NULL,NO
dbo,tblSystemValues,fstrRequestWho,14,nvarchar,10,NO,NULL,NO
dbo,tblSystemValues,fdtmApproved,15,datetime,NULL,NO,NULL,NO
dbo,tblSystemValues,fstrApprovedWho,16,nvarchar,10,NO,NULL,NO
dbo,tblSystemValues,fstrWho,17,nvarchar,10,NO,NULL,NO
dbo,tblSystemValues,fdtmWhen,18,datetime,NULL,NO,NULL,NO
dbo,tblSystemValueTypes,fstrCategory,1,nvarchar,30,NO,NULL,YES
dbo,tblSystemValueTypes,fstrType,2,nvarchar,30,NO,NULL,YES
dbo,tblSystemValueTypes,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblSystemValueTypes,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblSystemValueTypes,fstrEmail,5,nvarchar,255,NO,NULL,NO
dbo,tblSystemValueTypes,fstrWho,6,nvarchar,10,NO,NULL,NO
dbo,tblSystemValueTypes,fdtmWhen,7,datetime,NULL,NO,NULL,NO
dbo,tblSystemVersion,fstrType,1,nvarchar,50,NO,NULL,YES
dbo,tblSystemVersion,flngVersion,2,int,NULL,NO,NULL,NO
dbo,tblTag,fi64TagKey,1,bigint,NULL,NO,NULL,YES
dbo,tblTag,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblTag,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblTag,fstrTagName,4,nvarchar,255,NO,NULL,NO
dbo,tblTag,fi64TagGroupKey,5,bigint,NULL,NO,NULL,NO
dbo,tblTag,fstrUser,6,nvarchar,10,NO,NULL,NO
dbo,tblTag,fdtmCreated,7,datetime,NULL,NO,NULL,NO
dbo,tblTag,flngTaggedItems,8,int,NULL,NO,NULL,NO
dbo,tblTag,fdtmRemoved,9,datetime,NULL,NO,NULL,NO
dbo,tblTag,fstrRemovedBy,10,nvarchar,50,NO,NULL,NO
dbo,tblTag,fstrWho,11,nvarchar,10,NO,NULL,NO
dbo,tblTag,fdtmWhen,12,datetime,NULL,NO,NULL,NO
dbo,tblTagGroup,fi64TagGroupKey,1,bigint,NULL,NO,NULL,YES
dbo,tblTagGroup,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblTagGroup,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblTagGroup,fblnDefaultGroup,4,tinyint,NULL,NO,NULL,NO
dbo,tblTagGroup,fstrGroupName,5,nvarchar,50,NO,NULL,NO
dbo,tblTagGroup,fstrGroupDescription,6,nvarchar,255,NO,NULL,NO
dbo,tblTagGroup,fstrAddedBy,7,nvarchar,10,NO,NULL,NO
dbo,tblTagGroup,fdtmAdded,8,datetime,NULL,NO,NULL,NO
dbo,tblTagGroup,fdtmRemoved,9,datetime,NULL,NO,NULL,NO
dbo,tblTagGroup,fstrRemovedBy,10,nvarchar,10,NO,NULL,NO
dbo,tblTagGroup,fstrWho,11,nvarchar,10,NO,NULL,NO
dbo,tblTagGroup,fdtmWhen,12,datetime,NULL,NO,NULL,NO
dbo,tblTagGroupToMember,fi64TagGroupKey,1,bigint,NULL,NO,NULL,YES
dbo,tblTagGroupToMember,fstrMember,2,nvarchar,10,NO,NULL,YES
dbo,tblTagGroupToMember,flngVer,3,int,NULL,NO,NULL,YES
dbo,tblTagGroupToMember,flngVerLast,4,int,NULL,NO,NULL,NO
dbo,tblTagGroupToMember,fstrAddedBy,5,nvarchar,10,NO,NULL,NO
dbo,tblTagGroupToMember,fdtmAdded,6,datetime,NULL,NO,NULL,NO
dbo,tblTagGroupToMember,fintAccess,7,smallint,NULL,NO,NULL,NO
dbo,tblTagGroupToMember,fdtmRemoved,8,datetime,NULL,NO,NULL,NO
dbo,tblTagGroupToMember,fstrRemovedBy,9,nvarchar,10,NO,NULL,NO
dbo,tblTagGroupToMember,fstrWho,10,nvarchar,10,NO,NULL,NO
dbo,tblTagGroupToMember,fdtmWhen,11,datetime,NULL,NO,NULL,NO
dbo,tblTagItems,fi64TagItemKey,1,bigint,NULL,NO,NULL,YES
dbo,tblTagItems,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblTagItems,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblTagItems,fi64TagKey,4,bigint,NULL,NO,NULL,NO
dbo,tblTagItems,fstrTagType,5,nvarchar,50,NO,NULL,NO
dbo,tblTagItems,flngCustomerKey,6,int,NULL,NO,NULL,NO
dbo,tblTagItems,flngAccountKey,7,int,NULL,NO,NULL,NO
dbo,tblTagItems,fi64Key1,8,bigint,NULL,NO,NULL,NO
dbo,tblTagItems,fi64Key2,9,bigint,NULL,NO,NULL,NO
dbo,tblTagItems,fdtmKey1,10,datetime,NULL,NO,NULL,NO
dbo,tblTagItems,fdtmKey2,11,datetime,NULL,NO,NULL,NO
dbo,tblTagItems,fstrKey1,12,nvarchar,50,NO,NULL,NO
dbo,tblTagItems,fstrKey2,13,nvarchar,50,NO,NULL,NO
dbo,tblTagItems,fstrType,14,nvarchar,30,NO,NULL,NO
dbo,tblTagItems,fstrRemovedBy,15,nvarchar,10,NO,NULL,NO
dbo,tblTagItems,fdtmRemoved,16,datetime,NULL,NO,NULL,NO
dbo,tblTagItems,fstrCreatedBy,17,nvarchar,10,NO,NULL,NO
dbo,tblTagItems,fdtmCreated,18,datetime,NULL,NO,NULL,NO
dbo,tblTagItems,fstrUserCaption,19,nvarchar,255,NO,NULL,NO
dbo,tblTagItems,fdtmExpire,20,datetime,NULL,NO,NULL,NO
dbo,tblTagItems,fstrInfo,21,nvarchar,255,NO,NULL,NO
dbo,tblTagItems,fstrWho,22,nvarchar,10,NO,NULL,NO
dbo,tblTagItems,fdtmWhen,23,datetime,NULL,NO,NULL,NO
dbo,tblTaskBenchmark,flngBenchKey,1,int,NULL,NO,NULL,YES
dbo,tblTaskBenchmark,fstrTaskSource,2,nvarchar,6,NO,NULL,NO
dbo,tblTaskBenchmark,fstrCategory,3,nvarchar,30,NO,NULL,NO
dbo,tblTaskBenchmark,fstrType,4,nvarchar,30,NO,NULL,NO
dbo,tblTaskBenchmark,fstrStage,5,nvarchar,30,NO,NULL,NO
dbo,tblTaskBenchmark,fstrAccountType,6,nvarchar,6,NO,NULL,NO
dbo,tblTaskBenchmark,fcurLower,7,money,NULL,NO,NULL,NO
dbo,tblTaskBenchmark,fcurUpper,8,money,NULL,NO,NULL,NO
dbo,tblTaskBenchmark,fstrWho,9,nvarchar,10,NO,NULL,NO
dbo,tblTaskBenchmark,fdtmWhen,10,datetime,NULL,NO,NULL,NO
dbo,tblTaskBenchmark,fblnActive,11,tinyint,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngKey,1,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,fi64Key,2,bigint,NULL,NO,NULL,YES
dbo,tblTaskClosed,fstrTaskSource,3,nvarchar,6,NO,NULL,YES
dbo,tblTaskClosed,flngVer,4,int,NULL,NO,NULL,YES
dbo,tblTaskClosed,flngVerLast,5,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngSubTask,6,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,fstrCategory,7,nvarchar,30,NO,NULL,NO
dbo,tblTaskClosed,fstrType,8,nvarchar,30,NO,NULL,NO
dbo,tblTaskClosed,fstrStage,9,nvarchar,30,NO,NULL,NO
dbo,tblTaskClosed,flngCustomerKey,10,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,fintProfileNumber,11,smallint,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngAccountKey,12,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,fstrAccountType,13,nvarchar,6,NO,NULL,NO
dbo,tblTaskClosed,fdtmFilingPeriod,14,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngQueueKey,15,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngRuleKey,16,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,fblnQueueRuleError,17,tinyint,NULL,NO,NULL,NO
dbo,tblTaskClosed,fblnQueueUpdate,18,tinyint,NULL,NO,NULL,NO
dbo,tblTaskClosed,fintNotificationType,19,smallint,NULL,NO,NULL,NO
dbo,tblTaskClosed,fblnInteractive,20,tinyint,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngWeight,21,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmTaskDate,22,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fstrTaskLanguage,23,nvarchar,3,NO,NULL,NO
dbo,tblTaskClosed,fstrTaskArea,24,nvarchar,12,NO,NULL,NO
dbo,tblTaskClosed,fstrIdType,25,nvarchar,6,NO,NULL,NO
dbo,tblTaskClosed,fstrFormattedId,26,nvarchar,30,NO,NULL,NO
dbo,tblTaskClosed,fstrListFormatName,27,nvarchar,255,NO,NULL,NO
dbo,tblTaskClosed,fcurAmount,28,money,NULL,NO,NULL,NO
dbo,tblTaskClosed,fstrExternalId,29,nvarchar,50,NO,NULL,NO
dbo,tblTaskClosed,fdtmCreated,30,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fstrCreatedWho,31,nvarchar,10,NO,NULL,NO
dbo,tblTaskClosed,fdtmSubTaskCreated,32,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fstrAssignedTo,33,nvarchar,10,NO,NULL,NO
dbo,tblTaskClosed,fdtmAssigned,34,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmHandoff,35,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmAvailable,36,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmDue,37,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmExpire,38,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmUserCompleted,39,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmSubTaskCompleted,40,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmEverCompleted,41,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmCompleted,42,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,fdtmAborted,43,datetime,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngWaitTimeSubTask,44,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngWaitTimeTotal,45,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngAssignedTimeSubTask,46,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngAssignedTimeTotal,47,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngWaitDaysSubTask,48,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngWaitDaysTotal,49,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngAssignedDaysSubTask,50,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,flngAssignedDaysTotal,51,int,NULL,NO,NULL,NO
dbo,tblTaskClosed,fstrWho,52,nvarchar,10,NO,NULL,NO
dbo,tblTaskClosed,fdtmWhen,53,datetime,NULL,NO,NULL,NO
dbo,tblTaskDeny,flngKey,1,int,NULL,NO,NULL,NO
dbo,tblTaskDeny,fi64Key,2,bigint,NULL,NO,NULL,YES
dbo,tblTaskDeny,fstrTaskSource,3,nvarchar,6,NO,NULL,YES
dbo,tblTaskDeny,fstrUser,4,nvarchar,10,NO,NULL,YES
dbo,tblTaskDeny,fstrWho,5,nvarchar,10,NO,NULL,NO
dbo,tblTaskDeny,fdtmWhen,6,datetime,NULL,NO,NULL,NO
dbo,tblTaskGroup,flngGroupKey,1,int,NULL,NO,NULL,YES
dbo,tblTaskGroup,flngVer,2,int,NULL,NO,NULL,YES
dbo,tblTaskGroup,flngVerLast,3,int,NULL,NO,NULL,NO
dbo,tblTaskGroup,flngGroupId,4,int,NULL,NO,NULL,NO
dbo,tblTaskGroup,fstrName,5,nvarchar,255,NO,NULL,NO
